call_id,run_id,task_id,call_index,seat_id,profile_id,harness_phase,domain_phase_id,provider,requested_model,resolved_model,status,occurred_at,prompt_tokens,cached_tokens,completion_tokens,latency_seconds,exception_type,total_cost_usd,telemetry_complete
provider_call_730d4b27add5fbe1bd06,runplan_523a714111179166,cell_430b839ba1de672de72a,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:22.960802Z,0,0,0,0.000341,,0.0,true
provider_call_2133a32d819afa941eff,runplan_523a714111179166,cell_430b839ba1de672de72a,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:22.963973Z,0,0,0,0.000345,,0.0,true
provider_call_28874e26db540eedaafc,runplan_523a714111179166,cell_430b839ba1de672de72a,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:22.967811Z,347,0,72,0.801963,,6.35e-05,true
provider_call_9ad50d82a175882548df,runplan_523a714111179166,cell_46df8f58301e0751686d,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:23.904973Z,0,0,0,0.000473,,0.0,true
provider_call_d8fc569d528a87ebd163,runplan_523a714111179166,cell_46df8f58301e0751686d,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:23.908733Z,0,0,0,0.000335,,0.0,true
provider_call_fcf6a9453b967bdadfd1,runplan_523a714111179166,cell_46df8f58301e0751686d,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:23.911794Z,0,0,0,0.000349,,0.0,true
provider_call_5daab8ee14e62ab06f41,runplan_523a714111179166,cell_46df8f58301e0751686d,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:23.915548Z,346,0,62,0.725488,,5.94e-05,true
provider_call_59646260f2c1b818923a,runplan_523a714111179166,cell_46df8f58301e0751686d,4,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:24.652419Z,0,0,0,0.000858,,0.0,true
provider_call_e4f0b03ded3f298793c2,runplan_523a714111179166,cell_46df8f58301e0751686d,5,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:24.660584Z,351,0,41,0.696735,,5.1500000000000005e-05,true
provider_call_b602487387f7559fe7b6,runplan_523a714111179166,cell_46df8f58301e0751686d,6,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_confirmation,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:25.369629Z,0,0,0,0.001195,,0.0,true
provider_call_376578604c6e027f41cf,runplan_523a714111179166,cell_46df8f58301e0751686d,7,payments,refund_v21_payments_scripted_refund-v21-scripted-payments,execution,payments_execute,scripted,refund-v21-scripted-payments,2.1.0,succeeded,2026-09-12T19:20:25.378702Z,0,0,0,0.000756,,0.0,true
provider_call_fba175da4a4314a55200,runplan_523a714111179166,cell_477f217eaeca7c5bf758,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:25.551388Z,0,0,0,0.000391,,0.0,true
provider_call_2068f94a7b1cec269b32,runplan_523a714111179166,cell_477f217eaeca7c5bf758,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:25.554800Z,0,0,0,0.00033,,0.0,true
provider_call_41ab2184ee1c1376b598,runplan_523a714111179166,cell_477f217eaeca7c5bf758,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:25.557926Z,0,0,0,0.000307,,0.0,true
provider_call_2d3a2293b43a52afae78,runplan_523a714111179166,cell_477f217eaeca7c5bf758,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:25.561243Z,354,0,72,0.717969,,6.42e-05,true
provider_call_f44491e3fd034062c073,runplan_523a714111179166,cell_489fb337207e0869dda2,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:26.411083Z,0,0,0,0.000394,,0.0,true
provider_call_a8a64cad78a28daa2e05,runplan_523a714111179166,cell_489fb337207e0869dda2,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:26.414819Z,0,0,0,0.000441,,0.0,true
provider_call_cd70345befce81ef09ee,runplan_523a714111179166,cell_489fb337207e0869dda2,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:26.418537Z,0,0,0,0.000355,,0.0,true
provider_call_c1654771735bb3bc1885,runplan_523a714111179166,cell_489fb337207e0869dda2,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:26.422363Z,346,0,62,0.664304,,5.94e-05,true
provider_call_beaa8cffd4eb1446ad8a,runplan_523a714111179166,cell_489fb337207e0869dda2,4,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:27.093715Z,0,0,0,0.000954,,0.0,true
provider_call_e30baeb4af80f1570c3d,runplan_523a714111179166,cell_489fb337207e0869dda2,5,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:27.100939Z,351,0,41,0.612619,,5.1500000000000005e-05,true
provider_call_4fbf3d1ef5d0534e3d52,runplan_523a714111179166,cell_489fb337207e0869dda2,6,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_confirmation,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:27.728147Z,0,0,0,0.001051,,0.0,true
provider_call_6ec83310c248671440a9,runplan_523a714111179166,cell_489fb337207e0869dda2,7,payments,refund_v21_payments_scripted_refund-v21-scripted-payments,execution,payments_execute,scripted,refund-v21-scripted-payments,2.1.0,succeeded,2026-09-12T19:20:27.738205Z,0,0,0,0.000753,,0.0,true
provider_call_6e9a06b528be6a12ac68,runplan_523a714111179166,cell_4a124df9b8e3d49683c8,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:27.881701Z,0,0,0,0.00048,,0.0,true
provider_call_175f15e3db4b7547aebd,runplan_523a714111179166,cell_4a124df9b8e3d49683c8,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:27.885538Z,0,0,0,0.000364,,0.0,true
provider_call_72c387a01fc50dfaf3b5,runplan_523a714111179166,cell_4a124df9b8e3d49683c8,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:27.888720Z,0,0,0,0.000328,,0.0,true
provider_call_b2f05c59857ce4231f97,runplan_523a714111179166,cell_4a124df9b8e3d49683c8,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:27.892178Z,354,0,72,0.844285,,6.42e-05,true
provider_call_c42f43f62ae0ac9124d0,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:28.874926Z,0,0,0,0.000436,,0.0,true
provider_call_2f8f341b5e4e7ff2feb6,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:28.878632Z,0,0,0,0.000344,,0.0,true
provider_call_677f8f360e5134e346f8,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:28.881832Z,0,0,0,0.000333,,0.0,true
provider_call_4a7b284939705f200eb5,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:28.886269Z,346,0,62,0.774087,,5.94e-05,true
provider_call_939eadbdeae65318d0f9,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,4,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:29.670595Z,0,0,0,0.000873,,0.0,true
provider_call_46b54ebc4b322a662a0c,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,5,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:29.677988Z,351,0,41,0.696493,,5.1500000000000005e-05,true
provider_call_fad522ea5d30229af108,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,6,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_confirmation,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:30.383820Z,0,0,0,0.001088,,0.0,true
provider_call_9933d163980541fed817,runplan_523a714111179166,cell_4ab732d24d3acd0afeaf,7,payments,refund_v21_payments_scripted_refund-v21-scripted-payments,execution,payments_execute,scripted,refund-v21-scripted-payments,2.1.0,succeeded,2026-09-12T19:20:30.391887Z,0,0,0,0.000559,,0.0,true
provider_call_a08e7c6bd7a44ce3d6fc,runplan_523a714111179166,cell_51b3ac46699d400451d6,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:30.534692Z,0,0,0,0.000457,,0.0,true
provider_call_8c225e5592d5d7694cb3,runplan_523a714111179166,cell_51b3ac46699d400451d6,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:30.538522Z,0,0,0,0.000336,,0.0,true
provider_call_8d7fe6bf46a5b209a4e2,runplan_523a714111179166,cell_51b3ac46699d400451d6,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:30.541711Z,0,0,0,0.000326,,0.0,true
provider_call_42957ddf27f966a78201,runplan_523a714111179166,cell_51b3ac46699d400451d6,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:30.545116Z,354,0,72,0.75336,,6.42e-05,true
provider_call_fdea003a3271277d1a5c,runplan_523a714111179166,cell_5292c608934fc81c812e,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:31.435168Z,0,0,0,0.000431,,0.0,true
provider_call_612432fb0131aae39ad2,runplan_523a714111179166,cell_5292c608934fc81c812e,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:31.438779Z,0,0,0,0.000358,,0.0,true
provider_call_2d21076a397ec8de768c,runplan_523a714111179166,cell_5292c608934fc81c812e,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:31.442562Z,0,0,0,0.00036,,0.0,true
provider_call_3b96a707e4dddddf8228,runplan_523a714111179166,cell_5292c608934fc81c812e,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:31.446432Z,357,0,53,0.707755,,5.69e-05,true
provider_call_d4fb5d3e854c7ce262ec,runplan_523a714111179166,cell_538674a5c53bbc3a612e,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:32.284446Z,0,0,0,0.000429,,0.0,true
provider_call_9a740975575aa44edb32,runplan_523a714111179166,cell_538674a5c53bbc3a612e,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:32.287907Z,0,0,0,0.000615,,0.0,true
provider_call_bfe88dad301211ff5bdf,runplan_523a714111179166,cell_538674a5c53bbc3a612e,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:32.291478Z,0,0,0,0.000336,,0.0,true
provider_call_89fd653a381877634e4e,runplan_523a714111179166,cell_538674a5c53bbc3a612e,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:32.295055Z,346,0,62,0.737837,,5.94e-05,true
provider_call_b1e147dc633b4689fdb4,runplan_523a714111179166,cell_538674a5c53bbc3a612e,4,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:33.044625Z,0,0,0,0.001137,,0.0,true
provider_call_25ec62c831ef67372734,runplan_523a714111179166,cell_538674a5c53bbc3a612e,5,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:33.054122Z,351,0,41,0.68129,,5.1500000000000005e-05,true
provider_call_3b0241cf6397e06bc1e0,runplan_523a714111179166,cell_538674a5c53bbc3a612e,6,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_confirmation,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:33.748141Z,0,0,0,0.000879,,0.0,true
provider_call_19afd81f6444be158b84,runplan_523a714111179166,cell_538674a5c53bbc3a612e,7,payments,refund_v21_payments_scripted_refund-v21-scripted-payments,execution,payments_execute,scripted,refund-v21-scripted-payments,2.1.0,succeeded,2026-09-12T19:20:33.757283Z,0,0,0,0.00065,,0.0,true
provider_call_2ff415e23f9e4a55b368,runplan_523a714111179166,cell_55764bbec1aa4acb4e26,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:33.901235Z,0,0,0,0.000446,,0.0,true
provider_call_43372922fc80a7058bf0,runplan_523a714111179166,cell_55764bbec1aa4acb4e26,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:33.905104Z,0,0,0,0.00034,,0.0,true
provider_call_2d464daa6634ce1f05dc,runplan_523a714111179166,cell_55764bbec1aa4acb4e26,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:33.908261Z,0,0,0,0.000351,,0.0,true
provider_call_3e5dd6d977efd83b5886,runplan_523a714111179166,cell_55764bbec1aa4acb4e26,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:33.911713Z,354,0,72,0.746646,,6.42e-05,true
provider_call_3b61c5672beab48c03ba,runplan_523a714111179166,cell_594475dd803c82654db2,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:34.807424Z,0,0,0,0.000395,,0.0,true
provider_call_4683cc9345028606a98b,runplan_523a714111179166,cell_594475dd803c82654db2,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:34.811119Z,0,0,0,0.000352,,0.0,true
provider_call_a8ab76862d23fd8829d2,runplan_523a714111179166,cell_594475dd803c82654db2,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:34.814412Z,0,0,0,0.000364,,0.0,true
provider_call_3a1a3bdd59c510ca96fc,runplan_523a714111179166,cell_594475dd803c82654db2,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:34.818262Z,355,0,58,0.636348,,5.8700000000000004e-05,true
provider_call_16a06c034cb7f706eac7,runplan_523a714111179166,cell_5a5731c0a96a57fc4590,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:35.589529Z,0,0,0,0.000418,,0.0,true
provider_call_a16fd090f7a3d6ef8094,runplan_523a714111179166,cell_5a5731c0a96a57fc4590,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:35.593104Z,0,0,0,0.000339,,0.0,true
provider_call_85e3022ebf8e6de37545,runplan_523a714111179166,cell_5a5731c0a96a57fc4590,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:35.596407Z,0,0,0,0.000348,,0.0,true
provider_call_77efb12b4b27bb899adc,runplan_523a714111179166,cell_5a5731c0a96a57fc4590,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:35.600292Z,357,0,53,0.713832,,5.69e-05,true
provider_call_52887c47c69bfb799d51,runplan_523a714111179166,cell_5cdb45af16c08ffb29df,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:36.444554Z,0,0,0,0.000395,,0.0,true
provider_call_647c432dce481de1c9bd,runplan_523a714111179166,cell_5cdb45af16c08ffb29df,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:36.447995Z,0,0,0,0.000367,,0.0,true
provider_call_b600cf255f75a250a31d,runplan_523a714111179166,cell_5cdb45af16c08ffb29df,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:36.451562Z,0,0,0,0.000361,,0.0,true
provider_call_9247ed2b57462417c1d8,runplan_523a714111179166,cell_5cdb45af16c08ffb29df,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:36.455114Z,357,0,53,0.680329,,5.69e-05,true
provider_call_0a94c12dcb6232ebd19c,runplan_523a714111179166,cell_603d820ec7151e2d1cb0,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:37.274712Z,0,0,0,0.000419,,0.0,true
provider_call_71fe28e63c4fe6bfe8d7,runplan_523a714111179166,cell_603d820ec7151e2d1cb0,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:37.278250Z,0,0,0,0.000369,,0.0,true
provider_call_51c2b5e42f9fa1b71632,runplan_523a714111179166,cell_603d820ec7151e2d1cb0,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:37.281538Z,0,0,0,0.000395,,0.0,true
provider_call_405de41fce4312e16dc3,runplan_523a714111179166,cell_603d820ec7151e2d1cb0,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:37.285430Z,347,0,72,0.680286,,6.35e-05,true
provider_call_a5bb6fa35ebb02d89938,runplan_523a714111179166,cell_60976836166e0deae85a,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:38.099813Z,0,0,0,0.000374,,0.0,true
provider_call_bbe5ced7a1ccee80671b,runplan_523a714111179166,cell_60976836166e0deae85a,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:38.103254Z,0,0,0,0.000338,,0.0,true
provider_call_e42aa2162c445624987a,runplan_523a714111179166,cell_60976836166e0deae85a,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:38.106434Z,0,0,0,0.000326,,0.0,true
provider_call_d68da32ae0c2e8ac2791,runplan_523a714111179166,cell_60976836166e0deae85a,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:38.109720Z,352,0,89,0.724068,,7.080000000000001e-05,true
provider_call_fd9e5307bdf6fb264f94,runplan_523a714111179166,cell_647fb43e09d84a149ccf,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:38.964883Z,0,0,0,0.000529,,0.0,true
provider_call_9908102ebce566cb379e,runplan_523a714111179166,cell_647fb43e09d84a149ccf,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:38.968860Z,0,0,0,0.00037,,0.0,true
provider_call_3883a8d797d1bfd0afc5,runplan_523a714111179166,cell_647fb43e09d84a149ccf,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:38.972274Z,0,0,0,0.000339,,0.0,true
provider_call_152544012cec5b49e219,runplan_523a714111179166,cell_647fb43e09d84a149ccf,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:38.975731Z,357,0,53,0.668668,,5.69e-05,true
provider_call_c0386b303a2b9ff7a005,runplan_523a714111179166,cell_651816bbedca69ca33e8,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:39.752304Z,0,0,0,0.000347,,0.0,true
provider_call_b0e373e1b2d5baa31777,runplan_523a714111179166,cell_651816bbedca69ca33e8,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:39.755679Z,0,0,0,0.00035,,0.0,true
provider_call_118431185689890e28e6,runplan_523a714111179166,cell_651816bbedca69ca33e8,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:39.758915Z,0,0,0,0.000338,,0.0,true
provider_call_fd767263c7b9c18bfe71,runplan_523a714111179166,cell_651816bbedca69ca33e8,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:39.762641Z,355,0,58,0.634865,,5.8700000000000004e-05,true
provider_call_575d53929daa9c3cfae5,runplan_523a714111179166,cell_65a93d813860db3c6575,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:40.535842Z,0,0,0,0.000396,,0.0,true
provider_call_a95cf903d19985089402,runplan_523a714111179166,cell_65a93d813860db3c6575,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:40.539602Z,0,0,0,0.000339,,0.0,true
provider_call_b1d5582f246eab630566,runplan_523a714111179166,cell_65a93d813860db3c6575,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:40.542738Z,0,0,0,0.000296,,0.0,true
provider_call_a842bd54bd0f1c8f069a,runplan_523a714111179166,cell_65a93d813860db3c6575,3,policy,refund_v21_policy_arena_gemini-2.5-flash-lite,execution,policy_response,arena,gemini-2.5-flash-lite,gemini-2.5-flash-lite,succeeded,2026-09-12T19:20:40.546151Z,357,0,53,0.767844,,5.69e-05,true
provider_call_fea96cfa4bb1db057dc5,runplan_523a714111179166,cell_6c2967cac0a35c1fe55d,0,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_message,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:41.450948Z,0,0,0,0.000384,,0.0,true
provider_call_8d6cf83eb5bd83a8a627,runplan_523a714111179166,cell_6c2967cac0a35c1fe55d,1,intake,refund_v21_intake_scripted_refund-v21-scripted-intake,execution,intake_request,scripted,refund-v21-scripted-intake,2.1.0,succeeded,2026-09-12T19:20:41.454904Z,0,0,0,0.000333,,0.0,true
provider_call_10a4f6af55f85e8987c5,runplan_523a714111179166,cell_6c2967cac0a35c1fe55d,2,customer,refund_v21_customer_scripted_refund-v21-scripted-customer,execution,customer_facts,scripted,refund-v21-scripted-customer,2.1.0,succeeded,2026-09-12T19:20:41.458090Z,0,0,0,0.000327,,0.0,true
